OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Species name
7fa42fde5f8aa49a36c27ff4f485ad5d,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,,,,Chitinophagales
51036b5eea4d64a43b7c1908c0e04780,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,DEV007,,,DEV007
e2729b308afdc047abe1f2b67780b7b2,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,,,Rhodanobacteraceae
a53e2a7c5327337b02777fce3430592d,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116 clade,SAR116 cluster bacterium REDSEA-S10_B10N8,SAR116 cluster bacterium REDSEA-S10_B10N8,SAR116 cluster bacterium REDSEA-S10_B10N8
a7ca0f14e8e1754085c6195d5bec0cdd,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,,,Verrucomicrobiaceae
f765a870ef412e5acea9e5a2149738a5,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,,Hyphomonadaceae
9e67908f9c3c2a4e9dec156a0f7acf84,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,Mangrovibacterium,,Mangrovibacterium
b865db7615eba6ea12ffe9b19c054a16,Bacteria,Gemmatimonadetes,BD2-11 terrestrial group,,,,,BD2-11 terrestrial group
90a78a0aeadebfd7ca3202b9038895a7,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter,,Peredibacter
481fc046ba64f1408376689bc9b7c7cc,Bacteria,Proteobacteria,Deltaproteobacteria,PB19,,,,PB19
076dd7101e199d0c234ed44971cee034,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter,,Sulfitobacter
226075f38f64e4b46ba5f90d1da83be8,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Ralstonia,,Ralstonia
ec3fd9cdbe3ac676be002a85d3b35725,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,,Flavobacteriaceae
1db2a046cdacd423ad51433c69d4d778,Bacteria,Cyanobacteria,Oxyphotobacteria,Phormidesmiales,Phormidesmiaceae,Phormidesmis ANT.LACV5.1,,Phormidesmis ANT.LACV5.1
9b4b94676f1389d595c26c2a83237af7,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,OCS116 clade,,,OCS116 clade
6d67aaf4d7a5422417a2d2dd4fef151d,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,Alphaproteobacteria
c5f1c0e26e7c1d0efee49bcf0afcf49e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,Rhizobiales
87f461734fba8d759634584420101aa4,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella,,Lewinella
7040862cfd8076a170e602bcc73700b9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales Incertae Sedis,Anderseniella,,Anderseniella
1058de3263d5991b3324fa72b24ea377,Bacteria,Proteobacteria,Alphaproteobacteria,Thalassobaculales,,,,Thalassobaculales
b12882f4163fb9390a794c01c21642a7,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,,,Caldilineaceae
4ba472767f7e77742431e15c9e7675fb,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Puniceicoccaceae,MB11C04 marine group,,MB11C04 marine group
bdc84b8c7c49226f4580c04c5ba1e820,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Lentimonas,,Lentimonas
1dd62227b4a9e0cb6072692f5d61c9be,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5 marine group,,NS5 marine group
c0fa8e5c57af13e54629fec5b294b84d,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Rubritalea,,Rubritalea
1c7d2ad94334dd47c5d0181ab8aea2b9,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,Arcobacter cryaerophilus,Arcobacter cryaerophilus
dea0fb5b84c1a4b1c82b6edf63ea8f56,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,,,Unknown Family
1a818a01cf7610d48834bd25ea31d174,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
b286357a48153729b7da1d33b9ef2f58,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aequorivita,unidentified marine bacterioplankton,unidentified marine bacterioplankton
8ac59830e34efbde980cb91994c4f2e6,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,Alphaproteobacteria
bb9479ee132e4ca329f0fecf4d6a3eec,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,,,Spongiibacteraceae
7e809543699c38f1cac32001495a5609,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,,Saprospiraceae
cb0ee8660fea22f130e8c0b8f6944b15,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gimesiaceae,,,Gimesiaceae
f80688ee0b6e12521474ecbfaec0a78a,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,,Sphingomonadaceae
165759745021dd71e2c1d3b2932119b4,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,,,Arenicellaceae
58fe80d5ad061e0009c4a83ba529937d,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,,,,Cytophagales
b0476bacc6db3d666d285a5379d812be,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,,Arenicella
59d1e4359bf6b9709cc569453f838f16,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Blastopirellula,,Blastopirellula
35604898e3ea030fa3c35c0c3298e0cf,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,,Arcobacter
37d83f1ebd3a976df808d53c1d139255,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,P3OB-42,,,P3OB-42
91e63337cb84cc5880d5a3d6ff6e267c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudahrensia,Ahrensia sp. R2A130,Ahrensia sp. R2A130
1321e959dcd040510605296133f470d4,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,Burkholderiaceae
7370f1c5c76b193c3a1d3bf7d116cd7f,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,,,Chitinophagaceae
457f7192f1613ea4cb813e540f3ae7de,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,Bacillus
f19737c0dce012be024c704d60ab0cce,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,,,S25-593
3fd5f2b291a3296d24d25d766f034287,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Lacihabitans,,Lacihabitans
bff8b49f4c5829de9d2bf0529029c48c,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes vadinHA17,,,Bacteroidetes vadinHA17
d91e9a4bbdc6ebd78b3a0eda3887d905,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
22c4d1a285566cdb55f8c6186b21adc7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,,,Magnetospiraceae
c35428d26c4e8a711ae1ac60fa4653f2,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,,Paludibacter
b60b681374949c6f56333d7456c8f7ef,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,Alphaproteobacteria
205d05e823486131297e12c6848ae033,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Algitalea,,Algitalea
4496b7b8a741abafd605d59c9a061420,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella,,Lewinella
7a02268d42ecaba0791e8f9425f77292,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,,,Pedosphaeraceae
8ed0c912ce0185f00cb98e786af4e8e8,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,,Lacunisphaera
c6fbcfaed668508ae29ec578d99eebd8,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,,,Crocinitomicaceae
3cd7ebcdf4931280498f2a5dce84d0b7,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,IheB2-23,,IheB2-23
57a2f04743cf9d88e270aa53dee4b862,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Blastopirellula,,Blastopirellula
07a422488dd8cbe3f054f54a52584d22,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus
a6acf574405eaf4a8e0380633745cdff,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,bacteriap25,Deltaproteobacteria bacterium GWA2_45_12,Deltaproteobacteria bacterium GWA2_45_12,Deltaproteobacteria bacterium GWA2_45_12
055aafda31bca2781fb54f92753cb188,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,,Candidatus Udaeobacter
f3280460667540fbaf927fa5bc7a4609,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,,Pseudoalteromonas
04e1f268eaf719c8bca91868bd33afa5,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Marixanthomonas,,Marixanthomonas
13ec53b7c6668fa3ace8054cd158ea66,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Cephaloticoccus,,Cephaloticoccus
a9498a6cc11f48e9b54b0b7eec00be71,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Halioglobus,,Halioglobus
6adf93c457bcd41544637cbfe1a50090,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,,,Rhodanobacteraceae
5f98b694a2e858ab8dc3e0d2db1b8b67,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,,,Nannocystaceae
6ee9a1e48df1257049776851d55dbb69,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,Oligoflexus,,Oligoflexus
9a2e8244196760f1323b4d019bd251c9,Bacteria,Proteobacteria,Gammaproteobacteria,BD7-8,,,,BD7-8
08d1af8cdbedd5b1a90dd296961252e0,Bacteria,Actinobacteria,Actinobacteria,,,,,Actinobacteria
14db2b3aa54fdcbdf49a2952f371cc48,Bacteria,Cyanobacteria,Oxyphotobacteria,Phormidesmiales,Phormidesmiaceae,Phormidesmis ANT.LACV5.1,,Phormidesmis ANT.LACV5.1
8ea32adfbca919746ec9d72aa763576b,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbus,,Desulfobulbus
d697cbb1c8d605d7cda6bb17461e81d4,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,Burkholderiaceae
e6594ebc51cc63674dc56e328e37ecdc,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudophaeobacter,,Pseudophaeobacter
266dca0e9a5bcc42485bc47678075da2,Bacteria,Dependentiae,Babeliae,Babeliales,,,,Babeliales
9a549aac1c24f6abe81445062ee7aff6,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,,Sphingomonas
be345d51d59a9a36674ef21f6c385fa9,Bacteria,Proteobacteria,Gammaproteobacteria,Milano-WF1B-44,,,,Milano-WF1B-44
e2525c2b876ae5ee7a75778507dd2174,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,,Saprospiraceae
a32271dd0a2db49803b01a0f6420317b,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116 clade,,,SAR116 clade
49a1aef0609c436d8a46b426c08596c6,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,,,S25-593
d0a11d67f4a8e004815673295ebec78b,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,,Flavobacteriaceae
ef5d6ee9adfb252bac704cafe0d44a92,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ruegeria,,Ruegeria
526095d570e5002a3fd341d1dd670235,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Blastocatellales,Blastocatellaceae,,,Blastocatellaceae
4366b9d73f1cae9a6e25bbfbaf772c56,Bacteria,Bacteroidetes,Rhodothermia,Rhodothermales,Rhodothermaceae,,,Rhodothermaceae
9b726a57cd827d0ef6d274c489f3736f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
ffdb2f25dbea2689dd6b786ab3db559a,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,,,,SAR11 clade
153fa4ef778c80f7d38a0af06d70f1d8,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pir4 lineage,,Pir4 lineage
13e629b9dbad60af1bd7eed71a99f6ce,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Blastopirellula,,Blastopirellula
9bfee8688514b9295275fefe9b94d0a0,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Roseibacillus,,Roseibacillus
fc1e8c6e99ebbbc0d630e5876a359d8f,Bacteria,Acidobacteria,Subgroup 21,,,,,Subgroup 21
b396df71ff4bad780a6862032851bce5,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,Legionella
72a81fee4bc7be42554fa3f914a306a2,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,Alphaproteobacteria
514b221bf836b778153d7d199716e071,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,Flavobacterium
b46fee237f915c55e19f9aa2549af0b6,Archaea,Crenarchaeota,Bathyarchaeia,,,,,Bathyarchaeia
46afdc38a24a608ecddb37efe4ccef7c,Bacteria,Dependentiae,Babeliae,Babeliales,,,,Babeliales
216718c31acf417e005f00064471ce95,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,Bacillus
da882791eeb42d8dcdc9a7f843a9d0d7,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,,,Anaerolineaceae
1157e0e791f519776d2040684a485a17,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cytophagaceae,Cytophaga,,Cytophaga
7182026ceb67f1d3f81e481bb427e671,Bacteria,Proteobacteria,Deltaproteobacteria,Sva0485,,,,Sva0485
f936ac6dc5b21068d7aea3a97ff775e8,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Halioglobus,,Halioglobus
ebb55f5b7e1873926e89ecc64280ba00,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,,,Rubinisphaeraceae
4f7ccb8bab2451447625d8f44a3308fd,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,Alphaproteobacteria
a9e44cac115f6b5b304078606a3ecc63,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella multivorans,Winogradskyella multivorans
1cf10aa9a5f00e61e6bc008d4faa40f2,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup 10,bacterium YC-ZSS-LKJ67,bacterium YC-ZSS-LKJ67
35533ae65c9665b7f079454672eae7cc,Bacteria,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,,,Kineosporiaceae
7122cf0afb85cf3c6ed5fad71452c346,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales Incertae Sedis,,,Rhizobiales Incertae Sedis
3e2aa503b209a7d3c6de8ca77c4c7fee,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Pleomorphomonadaceae,Prosthecomicrobium,,Prosthecomicrobium
6b095fefb37a8c2bf0b0d0c3f1f45b39,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
28f1da8ae9a64c41cb52ffaae466df82,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Nitrincolaceae,Amphritea,,Amphritea
a0b1818b8293e2fad368f14051208482,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,,Crocinitomix
1a465a10fc4305dea8551ec5a40b5d53,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Parvularculaceae,,,Parvularculaceae
a7606c4fd1127cc0232df8230e75a102,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,,,,Caulobacterales
a871b13e25944303853e90c5586ed726,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,,Hyphomonadaceae
4546f6e1a25b2c2771362259b8f31fd4,Bacteria,Marinimicrobia (SAR406 clade),,,,,,Marinimicrobia (SAR406 clade)
da2265b3f0e693e43a949479210e660f,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Blastopirellula,,Blastopirellula
ed4b77696219bd3bd789e6a1b0e05a4d,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,,Ilumatobacter
688ca3e5927e8f31549104d06a93abed,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,hgcI clade,,hgcI clade
30c0e8631129ae7479cb390aa991517a,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,,Phaeodactylibacter
de6d82333e5941a849fcc37417ada9f6,Bacteria,Cyanobacteria,Oxyphotobacteria,Phormidesmiales,Phormidesmiaceae,Phormidesmis ANT.LACV5.1,,Phormidesmis ANT.LACV5.1
8c81919c4d68fa1e567d227304b09b60,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rhizobacter,,Rhizobacter
ea690c8176aca4ae5d81df6f73ca8157,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,,Flavobacteriaceae
eed31faa292bdaa7e03764a037e202ec,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Rhodopirellula,marine metagenome,marine metagenome
2ae6807cef343264c45804cd4f9a1d7e,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Aliikangiella,,Aliikangiella
79ad78ff0156c007fe0f5d35211fb1c3,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,,,Rubinisphaeraceae
6265602e75d63ae464f8809f39610487,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,Alphaproteobacteria
610faca382ffbddb8a965b76f474cd7b,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,,,Pirellulaceae
274137e7d69ddb8615482d603fff2350,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Aureispira,,Aureispira
79263eec425793185abb2061bf3bf660,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Schleiferiaceae,Schleiferia,,Schleiferia
b01851de96a5df483ea3992ee1e87a00,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,,,,Rhodospirillales
8bde7c222e96402084ab03a6ad1c4af5,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,,,Desulfobulbaceae
f3e08dc9401e69a89d57179112a0b9ee,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Synechococcales Incertae Sedis,Schizothrix LEGE 07164,,Schizothrix LEGE 07164
7985ba88645e401bf80b4c05338231ff,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,,Luteolibacter
6fcab6271fb556637f1f997f47751802,Bacteria,Actinobacteria,Acidimicrobiia,,,,,Acidimicrobiia
78addee89da2134b78b80040686cf34f,Bacteria,Calditrichaeota,Calditrichia,Calditrichales,Calditrichaceae,Calorithrix,Calorithrix insularis,Calorithrix insularis
e4f761cd13f56133c46c5613865c3782,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Candidatus Aquiluna,,Candidatus Aquiluna
35d339652c8a41f88d6bae15af3f2c6d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
b434efc3dd42e3f5378e964fa0eb579e,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales (SR1),,,,Absconditabacteriales (SR1)
826063fa0dc6aeb1d0aa296616d0fbc2,Bacteria,Patescibacteria,Gracilibacteria,JGI 0000069-P22,,,,JGI 0000069-P22
4f6ad14ebb75ca2780aa225ad31706b7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
b11797ecec6433fed980aeb17770e4f4,Bacteria,Proteobacteria,Gammaproteobacteria,Thiohalorhabdales,Thiohalorhabdaceae,Granulosicoccus,,Granulosicoccus
7e015448750560fb3ed7f24f9eb156c4,Bacteria,Proteobacteria,Gammaproteobacteria,AT-s2-59,,,,AT-s2-59
608de073fc20440aeae7362ca57f5a50,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,,Flavobacteriaceae
7df820f5d8074cc21690bfdcb2fcb4bd,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,,,,Oceanospirillales
b81069a95a9af580e4c033d4a50ac600,Bacteria,Patescibacteria,Gracilibacteria,JGI 0000069-P22,,,,JGI 0000069-P22
92288c35f31f6642c1b56a6d2edeb1be,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,Gammaproteobacteria
75c83ef2a53809f466d77e2998e1efd1,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,,,Pseudoalteromonadaceae
9da6299251d4e3feaefc710dcb4461fe,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,Flavobacterium
e9bc620b06d890979ff13ef9f31c1174,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Ponticaulis,,Ponticaulis
6b0c7739744518b60c308e9521f9e2db,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,,,Rhodocyclaceae
346f39863a2e10f2a7163d7ec94bb4b9,Bacteria,Chloroflexi,Anaerolineae,1-20,metagenome,metagenome,metagenome,metagenome
1a8de752156b150aca9a1bfc4bf5b9d0,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,,Saprospiraceae
265e8f35a458beccf6de632a1dd41b09,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,Alphaproteobacteria
69592d8857d7960c08c099daca219e19,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Schwartzia,,Schwartzia
25921263bd696caba8cf22148f4b9fd7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
3ab562d834769e6df5ef1ad9b9ccb074,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,,Aliivibrio
7340d91b1f19800eac0a8b015d85914a,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Thermovirga,,Thermovirga
bce0ccee10334296d74100d7e0930fe9,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade IV,,,Clade IV
2a09db6b8a36464dd02c8a3c92f7ec36,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,,Hyphomonadaceae
81df6f88a810f641aa33c28a01e96018,Bacteria,Patescibacteria,Parcubacteria,Candidatus Kaiserbacteria,,,,Candidatus Kaiserbacteria
230252b5cf7f0893dc477bd50ce4f7aa,Bacteria,Proteobacteria,,,,,,Proteobacteria
3eb971cd0ccff2029aa6c132e4afd364,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,,Sphingomonadaceae
b29efb4305cd574f0ce410292eadd88b,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,,Altererythrobacter
e1d98dbe24929963ed54d86e76f97e3f,Bacteria,Proteobacteria,,,,,,Proteobacteria
c251cbb1004cb0f573c84ee3a62c3923,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Blastopirellula,,Blastopirellula
0a5fc71f8a9beb311c1787ec424e2d41,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Gloeocapsaceae,Gleocapsa,,Gleocapsa
f672c724e21d914b2b942d6c24fecb54,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Algimonas,,Algimonas
bd07932fbe43c230ee28c6305830b2fa,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,,Arenicella
f5de60ebe1ceff20f30c5c20fbab5ade,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
fcacee36736271e9aa33129c11346b21,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,Burkholderiaceae
1b9fdf68f1cd9ebceda98b78498c2bd9,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium ceti,Flavobacterium ceti
95f8f82d5d4daaea28167a48419e754f,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9 marine group,,,NS9 marine group
39fdc10e294f236b2a5d1640ccaf5000,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,,Flavobacteriaceae
